mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,mean_train_rmse,std_train_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
1.0046703815460205,0.06811585151077174,0.034928321838378906,0.005202785520240072,0.7,5,5.0,750,20,2,0.015,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 5, 'model__reg_alpha': 5, 'model__n_estimators': 750, 'model__min_child_weight': 20, 'model__max_depth': 2, 'model__learning_rate': 0.015, 'model__colsample_bytree': 0.85}",-45.30830138518576,-45.106014778249815,-43.75553135330773,-45.911116281214106,-45.86246490862632,-45.188685741316746,0.7811476354107311,7,-43.67182469595079,-43.65815298021057,-43.981970103924375,-43.492240037913106,-43.5136557499412,-43.66356871358801,0.1751024548992997,-35.23348242424201,-35.33068891011091,-34.08163713334917,-35.761999340414256,-34.82146713457749,-35.04585498853877,0.5673205674927856,7,-33.82858526186239,-33.762093997798715,-34.11459504944725,-33.725990518754635,-33.92332067841491,-33.87091710125558,0.13911379810917018,0.47913095181687015,0.4719490739594189,0.5149396906293404,0.4877252772153118,0.4722905070390653,0.4852071001320013,0.015936758559846508,7,0.5204129407068805,0.5233066341490729,0.5132679588928651,0.519145651429834,0.5225709563086787,0.5197408282974662,0.0035617019767205486
0.6504223823547364,0.07399163813846582,0.04337377548217773,0.022076515094426416,1.0,1,0.0,350,40,4,0.04,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1, 'model__reg_alpha': 0, 'model__n_estimators': 350, 'model__min_child_weight': 40, 'model__max_depth': 4, 'model__learning_rate': 0.04, 'model__colsample_bytree': 1.0}",-45.3362607269368,-45.416994818968064,-44.06132836795719,-46.29836778945156,-46.05011231314647,-45.432612803292024,0.7772754965100173,26,-39.59395592011053,-39.65757317438374,-40.11166824729613,-39.5495200140635,-39.476275868104906,-39.67779864479176,0.22483253356113475,-35.26001061098727,-35.559735727078866,-34.27703357255054,-36.088190249246765,-34.93868321704931,-35.22473067538255,0.6064632620944458,24,-30.558218101453882,-30.49989762100545,-30.997866095485584,-30.605925197393173,-30.748217988588276,-30.682025000785274,0.1780038311945073,0.47848790634061256,0.464642758939775,0.5081360563698525,0.47904695177479084,0.46796340010917004,0.47965541470684014,0.015329470251736218,26,0.6057945987480284,0.6066667507592909,0.5951612942593387,0.6023761467577451,0.6070565603231001,0.6034110701695006,0.0044429749511667
0.29102416038513185,0.010247428680889833,0.025409936904907227,0.007749252714716749,1.0,5,0.0,200,40,3,0.015,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 5, 'model__reg_alpha': 0, 'model__n_estimators': 200, 'model__min_child_weight': 40, 'model__max_depth': 3, 'model__learning_rate': 0.015, 'model__colsample_bytree': 0.7}",-45.79385394549917,-45.62614067878753,-44.883824445492785,-46.76960545769806,-46.427061829769606,-45.900097271449425,0.656183883896696,36,-44.682634553997154,-44.739312515732784,-45.01627360979478,-44.534170232497196,-44.568685053323314,-44.708215193069044,0.1710448531150033,-35.841038796379955,-35.855446332375045,-34.997448398434116,-36.64043852131316,-35.33685409535324,-35.7342452287711,0.5564297150870745,37,-34.73884960288235,-34.751452169942006,-35.09969637890777,-34.67268799240453,-34.888997492748096,-34.830336727376945,0.151948345338234,0.4679072042661292,0.4597007517716247,0.4896013403559889,0.46838817229762586,0.4592176339139219,0.4689630205210581,0.011028577664978683,36,0.49795537277527124,0.4994044280124631,0.49010628132579237,0.495830319063884,0.4991388644147642,0.49648705311843494,0.0034305885887552035
0.3929037094116211,0.10839666793801263,0.020903778076171876,0.004027426582254352,0.85,1,0.0,350,40,2,0.015,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 1, 'model__reg_alpha': 0, 'model__n_estimators': 350, 'model__min_child_weight': 40, 'model__max_depth': 2, 'model__learning_rate': 0.015, 'model__colsample_bytree': 0.7}",-45.6457215226313,-45.37343018685535,-44.37338638630052,-46.48715135417569,-46.3745967363562,-45.650857237263814,0.7657820357584694,32,-44.65814173087314,-44.7153317070465,-44.98462581988484,-44.518191606345084,-44.51119569737676,-44.67749731230527,0.17272436724757043,-35.6395242115137,-35.616600010185216,-34.55100381894815,-36.31734541101912,-35.25828386228777,-35.476551462790795,0.5757408031888959,33,-34.66752412760332,-34.66326434084061,-34.995016730060904,-34.58796053842967,-34.80527068547312,-34.74380728448153,0.14385995221627984,0.47134402845893897,0.46566931103300657,0.501144273371965,0.47478987378248905,0.46043917002566037,0.474677331334412,0.01411022510016059,32,0.4985056142823815,0.4999409346612287,0.49082297045133716,0.4961920410222187,0.5004301573121175,0.4971783435458567,0.0035023252244155744
0.3141746997833252,0.01997845856602238,0.021584129333496092,0.002116732590256162,0.7,40,1.0,200,20,4,0.015,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 40, 'model__reg_alpha': 1, 'model__n_estimators': 200, 'model__min_child_weight': 20, 'model__max_depth': 4, 'model__learning_rate': 0.015, 'model__colsample_bytree': 0.7}",-45.51330927660295,-45.38232131965296,-44.59913058752466,-46.464117610940555,-46.165252146684466,-45.62482618828112,0.6511169490921921,31,-44.08811476812478,-44.07576584804816,-44.318425991035895,-43.927438997111935,-43.948093817304525,-44.07156788432506,0.1394627752969553,-35.562732157614754,-35.69665096967648,-34.77317075141172,-36.34949466443607,-35.12334881502972,-35.50107947163375,0.5356097754572704,34,-34.26527090198202,-34.20491015673634,-34.53084830768638,-34.17432881838813,-34.41585178266215,-34.318241993491,0.13497418975775033,0.47440670294715537,0.4654598813925779,0.4960556267215561,0.4753102136077303,0.46529955477186136,0.47530639588817625,0.011210983533831332,31,0.5112262911675093,0.5141433787421663,0.5057926118112424,0.5094743025296109,0.512990113261308,0.5107253395023674,0.0029312127516369336
0.24048151969909667,0.016989389268952167,0.016816139221191406,0.0018357804033352306,0.85,15,1.0,200,20,3,0.025,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 15, 'model__reg_alpha': 1, 'model__n_estimators': 200, 'model__min_child_weight': 20, 'model__max_depth': 3, 'model__learning_rate': 0.025, 'model__colsample_bytree': 0.7}",-45.26270469428337,-45.224364951393966,-44.110387375254,-46.10891986170582,-45.930066436261036,-45.32728866377964,0.7028373209031602,17,-43.734997902539504,-43.72284031777655,-44.01494736661907,-43.51326853961436,-43.56076838085827,-43.709364501481545,0.1759283886501418,-35.20081635789528,-35.49112798171331,-34.30004112999718,-35.965522084067615,-34.891229239587396,-35.16974735865216,0.5606192055240034,19,-33.90060606419173,-33.82732167880787,-34.1769934475329,-33.79324581609449,-34.024696367278004,-33.944572674781,0.14072661352371968,0.4801787931054534,0.4691744148981891,0.5070401388670727,0.48330159653282057,0.47073366704994246,0.4820857220906956,0.013589765653096868,17,0.519024449816404,0.5218929752056705,0.5125377911527211,0.5186805527837718,0.5215365631007937,0.5187344664118723,0.0033560007442233774
0.9938506126403809,0.02182380900891779,0.020229625701904296,0.005051159328380612,0.85,15,5.0,500,10,5,0.025,1.0,"{'model__subsample': 0.85, 'model__reg_lambda': 15, 'model__reg_alpha': 5, 'model__n_estimators': 500, 'model__min_child_weight': 10, 'model__max_depth': 5, 'model__learning_rate': 0.025, 'model__colsample_bytree': 1.0}",-45.38420503104406,-45.12801850643999,-44.053243823797985,-46.209838599129434,-45.88366256073178,-45.33179370422865,0.7422241100100462,18,-36.42158243258829,-36.84386936924422,-36.98448235748593,-36.631319102265984,-36.40585029015035,-36.657420710346955,0.22861368592117665,-35.34438103123715,-35.27281491391294,-34.23495221154523,-36.0500305979432,-34.83345169204849,-35.1471260893374,0.6000660888983316,16,-28.08535677512652,-28.247112919754407,-28.505497596591386,-28.234328293251078,-28.272777246144496,-28.269014566173574,0.1351675887878176,0.47738429722221865,0.4714337580694762,0.5083165380352224,0.48103732249934317,0.4718025791703515,0.48199489899932235,0.013641292931923014,18,0.6664335200807785,0.6605007189573193,0.6558247254113074,0.6588894816633679,0.665804921775417,0.661490673577638,0.004071698594305484
0.22543983459472655,0.01625031874469478,0.02249298095703125,0.005476988801509334,1.0,15,0.1,350,40,2,0.04,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 15, 'model__reg_alpha': 0.1, 'model__n_estimators': 350, 'model__min_child_weight': 40, 'model__max_depth': 2, 'model__learning_rate': 0.04, 'model__colsample_bytree': 1.0}",-45.459931893028326,-45.31354487583923,-43.90357998164832,-46.14249968380301,-45.966410633934636,-45.357193413650705,0.7890885830027781,21,-43.569961281330706,-43.58734010158327,-43.90519455013589,-43.41224266684765,-43.40864223626721,-43.57667616723295,0.18075226974974865,-35.35019741956547,-35.550153905454806,-34.16733771500617,-35.99558051328071,-34.94964847049198,-35.20258360475982,0.6176000782981299,23,-33.76871825685455,-33.72318687947767,-34.08270427281617,-33.663399158968744,-33.828406821085224,-33.813283077840474,0.1451792307991407,0.47563879722145375,0.4670788338748587,0.5116516947336507,0.4825487288226801,0.46989572483504505,0.48136275589753763,0.016044396406600197,21,0.5226475806537338,0.524851759229531,0.5149657685125082,0.5209129417114071,0.5248725787386315,0.5216501257691624,0.0036566008387939044
0.5355764389038086,0.017099558119135848,0.021625375747680663,0.006542724316696926,0.7,1,0.0,350,10,4,0.015,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 1, 'model__reg_alpha': 0, 'model__n_estimators': 350, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.015, 'model__colsample_bytree': 0.85}",-44.94871538546823,-44.99331706569769,-43.8107776454109,-45.76271635515479,-45.63034040313689,-45.0291733709737,0.6916262598153046,1,-41.79095382578904,-41.71875757707668,-42.02368250891515,-41.59039795787155,-41.62260099364564,-41.74927857265961,0.1544384258580628,-34.970544450500995,-35.23935143780725,-34.110888718402144,-35.649244862303334,-34.63073092835361,-34.92015207947347,0.5243425784124487,1,-32.33774823342771,-32.208687221118076,-32.57736705870556,-32.238181461272774,-32.465162746707634,-32.36542934424635,0.13884574689695653,0.48736582164946207,0.47458445589309284,0.5137140306809186,0.4910316079584549,0.47761879953453823,0.48886294314329337,0.013819023086303683,1,0.5608333557583259,0.5647175836587457,0.5556463092226824,0.5602800729823187,0.5631663116703649,0.5609287266584875,0.003088559703812965
0.24219794273376466,0.011771149794170259,0.018268823623657227,0.006474675204674763,1.0,5,5.0,350,20,2,0.025,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 5, 'model__reg_alpha': 5, 'model__n_estimators': 350, 'model__min_child_weight': 20, 'model__max_depth': 2, 'model__learning_rate': 0.025, 'model__colsample_bytree': 0.85}",-45.50783894980741,-45.32594093318132,-44.081110874961325,-46.17558346553564,-46.106591462912334,-45.4394131372796,0.7549326776793619,27,-44.02921596070179,-44.0523807421689,-44.35794028669953,-43.86220447814318,-43.80017095817309,-44.0203824851773,0.19419607959156995,-35.43151010106475,-35.537213595807344,-34.322464169021785,-36.00972279887685,-35.01477703218731,-35.263137539391614,0.5669931013984427,27,-34.14835639736839,-34.092491545050265,-34.45047536533131,-34.051299937816665,-34.17415277536254,-34.18335520418583,0.14025518143199783,0.47453303936858293,0.4667872201887697,0.5076942863819947,0.4818064464492885,0.4666575443619738,0.4794957073501219,0.015175318928686087,27,0.5125313575847353,0.5146588000498464,0.5049109486152593,0.5109301327991139,0.5162630041080977,0.5118588486314106,0.003919806358286822
